Strategy,Parameters,Total Profit,Avg Profit per Line,Win Rate,Profitable Lines %,Max Drawdown,Avg Consecutive Wins,Avg Consecutive Losses,Avg Win Streak,Avg Loss Streak,Avg Risk-Reward,Sharpe Ratio,Sortino Ratio,Total Lines
hybrid_ensemble,"window_sizes=[4, 3, 2], pattern_length=6, streak_threshold=6",-25.79999999999997,-0.2579999999999997,53.4372882961852,47.0,-11.3,4.26,3.95,4.26,3.95,1.0703968253968252,-0.05118818425638247,-0.08045256854750615,100
hybrid_ensemble,"window_sizes=[4, 3, 4], pattern_length=3, streak_threshold=4",-35.94999999999997,-0.35949999999999965,53.52323988503368,52.0,-13.25,4.26,4.01,4.26,4.01,1.0842103174603175,-0.0701416669410691,-0.11411088079584943,100
hybrid_ensemble,"window_sizes=[4, 3, 4], pattern_length=3, streak_threshold=5",-15.499999999999979,-0.15499999999999978,54.07274257150368,53.0,-14.600000000000001,4.27,3.95,4.27,3.95,1.053265873015873,-0.029763072140515247,-0.044130358938089045,100
hybrid_ensemble,"window_sizes=[4, 3, 4], pattern_length=3, streak_threshold=6",-18.99999999999998,-0.18999999999999978,54.070403756367156,52.0,-14.600000000000001,4.27,3.93,4.27,3.93,1.051265873015873,-0.03628269002447134,-0.054870667052425395,100
hybrid_ensemble,"window_sizes=[4, 3, 4], pattern_length=4, streak_threshold=4",-37.89999999999996,-0.3789999999999996,53.50437196050537,52.0,-13.25,4.25,4.01,4.25,4.01,1.084765873015873,-0.07369772459578179,-0.12041568457567453,100
hybrid_ensemble,"window_sizes=[4, 3, 4], pattern_length=4, streak_threshold=5",-15.499999999999979,-0.15499999999999978,54.07274257150368,53.0,-14.600000000000001,4.27,3.95,4.27,3.95,1.053265873015873,-0.029763072140515247,-0.044130358938089045,100
hybrid_ensemble,"window_sizes=[4, 3, 4], pattern_length=4, streak_threshold=6",-18.99999999999998,-0.18999999999999978,54.070403756367156,52.0,-14.600000000000001,4.27,3.93,4.27,3.93,1.051265873015873,-0.03628269002447134,-0.054870667052425395,100
hybrid_ensemble,"window_sizes=[4, 3, 4], pattern_length=5, streak_threshold=4",-45.049999999999976,-0.45049999999999973,53.22554502496873,49.0,-12.65,4.18,4.07,4.18,4.07,1.112015873015873,-0.08766724983771229,-0.14885296528121952,100
hybrid_ensemble,"window_sizes=[4, 3, 4], pattern_length=5, streak_threshold=5",-24.64999999999997,-0.2464999999999997,53.6510981852933,51.0,-14.600000000000001,4.18,3.96,4.18,3.96,1.0798492063492064,-0.047370181121548026,-0.07570416015650838,100
hybrid_ensemble,"window_sizes=[4, 3, 4], pattern_length=5, streak_threshold=6",-21.49999999999997,-0.21499999999999972,53.701339030456886,50.0,-12.600000000000001,4.18,3.93,4.18,3.93,1.0753492063492063,-0.042165276203819206,-0.06688695656837923,100
hybrid_ensemble,"window_sizes=[4, 3, 4], pattern_length=6, streak_threshold=4",-36.299999999999976,-0.36299999999999977,53.293211905936644,48.0,-11.3,4.27,4.07,4.27,4.07,1.0863968253968255,-0.07156371233034606,-0.11891100900424814,100
hybrid_ensemble,"window_sizes=[4, 3, 4], pattern_length=6, streak_threshold=5",-29.849999999999973,-0.2984999999999997,53.408192967463755,48.0,-12.600000000000001,4.27,3.98,4.27,3.98,1.073230158730159,-0.05826726290430682,-0.09109497449143739,100
hybrid_ensemble,"window_sizes=[4, 3, 4], pattern_length=6, streak_threshold=6",-23.849999999999973,-0.23849999999999974,53.45514543904234,47.0,-11.3,4.26,3.95,4.26,3.95,1.0703968253968252,-0.047373583826368464,-0.07363310622718973,100
hybrid_ensemble,"window_sizes=[4, 3, 6], pattern_length=3, streak_threshold=4",15.650000000000023,0.15650000000000022,54.22689947224587,49.0,-11.3,4.38,4.07,4.38,4.07,1.058376984126984,0.03355522685284454,0.055632451143391916,100
hybrid_ensemble,"window_sizes=[4, 3, 6], pattern_length=3, streak_threshold=5",-24.74999999999998,-0.24749999999999978,53.669217009889856,47.0,-12.500000000000005,4.34,4.11,4.34,4.11,1.0776626984126982,-0.05035824704540399,-0.0779563477959555,100
hybrid_ensemble,"window_sizes=[4, 3, 6], pattern_length=3, streak_threshold=6",-18.549999999999983,-0.18549999999999983,53.8051961377158,49.0,-12.500000000000005,4.31,4.08,4.31,4.08,1.088079365079365,-0.037169323674521686,-0.0573743696887625,100
